"","response_id","respondent_gender","gender_string","win","gender_male","gender_female","age_29","age_45","age_65","num_child_0","num_child_1","num_child_3","occ_teacher","occ_lawyer","occ_politician","occ_homemaker","years_in_pol_0","years_in_pol_1","years_in_pol_3","years_in_pol_8","spouse_occ_politician","spouse_occ_doctor","spouse_occ_farmer","spouse_occ_unmarried","caste_forward","caste_backward"
"110","5f3bdbbc-d210-0551-9203-ceda635cdfe0","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0"
"111","5f3bdbc5-46cc-4c89-6c69-0425204ac25c","Male","Female",1,"0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"112","5f3bdbc5-46cc-4c89-6c69-0425204ac25c","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0"
"113","5f3bdbc9-be9d-7b73-a1c6-370666aca5ba","Female","Female",1,"0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0"
"114","5f3bdbc9-be9d-7b73-a1c6-370666aca5ba","Female","Male",0,"1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1"
"115","5f3bdbc9-e235-2f81-09e6-022406e07688","Male","Male",1,"1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"116","5f3bdbc9-e235-2f81-09e6-022406e07688","Male","Male",0,"1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0"
"117","5f3bdbd2-9c15-60ee-ae7a-2e1063496bf7","Female","Male",1,"1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0"
"118","5f3bdbd2-9c15-60ee-ae7a-2e1063496bf7","Female","Female",0,"0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1"
"119","5f3bdbd3-c624-f12c-8b7b-271c129baff7","Female","Female",1,"0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1"
"120","5f3bdbd3-c624-f12c-8b7b-271c129baff7","Female","Male",0,"1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0"
"121","5f3bdbd8-9187-9186-3473-f5eb8696b7f0","Female","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0"
"122","5f3bdbd8-9187-9186-3473-f5eb8696b7f0","Female","Male",0,"1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0"
"123","5f3bdbd9-89f9-d570-7079-9c4ff1693af8","Female","Male",1,"1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"124","5f3bdbd9-89f9-d570-7079-9c4ff1693af8","Female","Male",0,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0"
"125","5f3bdbdf-30ba-4aed-4113-a17b40c2edb0","Male","Male",1,"1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0"
"126","5f3bdbdf-30ba-4aed-4113-a17b40c2edb0","Male","Male",0,"1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1"
"127","5f3bdbea-3f36-0f48-219e-dc8494ad0021","Female","Female",1,"0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"128","5f3bdbea-3f36-0f48-219e-dc8494ad0021","Female","Female",0,"0","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1"
"129","5f3bdbeb-0cf7-b368-84d5-2eae05339f4b","Female","Female",1,"0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0"
"130","5f3bdbeb-0cf7-b368-84d5-2eae05339f4b","Female","Female",0,"0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1"
"131","5f3bdbee-06fc-7972-d108-4d83fdb652c3","Male","Male",1,"1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"132","5f3bdbee-06fc-7972-d108-4d83fdb652c3","Male","Male",0,"1","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0"
"133","5f3bdbf0-09fd-e4bb-8483-17c8363dd2aa","Male","Male",1,"1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0"
"134","5f3bdbf0-09fd-e4bb-8483-17c8363dd2aa","Male","Male",0,"1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1"
"135","5f3bdbf6-53e4-a3b5-22f4-132f82e6bed3","Female","Female",1,"0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","1","0"
"136","5f3bdbf6-53e4-a3b5-22f4-132f82e6bed3","Female","Male",0,"1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"137","5f3bdbf8-a300-a50b-5eb5-d37439292454","Female","Female",1,"0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0"
"138","5f3bdbf8-a300-a50b-5eb5-d37439292454","Female","Female",0,"0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0"
"139","5f3bdbfa-070a-bdfb-2234-7a88c74b238f","Male","Male",1,"1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0"
"140","5f3bdbfa-070a-bdfb-2234-7a88c74b238f","Male","Female",0,"0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0"
"141","5f3bdc04-c286-92c5-bd7f-119f23471678","Female","Male",1,"1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0"
"142","5f3bdc04-c286-92c5-bd7f-119f23471678","Female","Female",0,"0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"143","5f3bdc0a-27d8-1a5b-8469-61cbdceda0b0","Female","Female",1,"0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1"
"144","5f3bdc0a-27d8-1a5b-8469-61cbdceda0b0","Female","Male",0,"1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0"
"145","5f3bdc0c-1f87-24dc-27f7-2dec8ad6a7c7","Female","Female",1,"0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1"
"146","5f3bdc0c-1f87-24dc-27f7-2dec8ad6a7c7","Female","Male",0,"1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"147","5f3bdc25-7c86-f5b8-769c-e91ee5e2341a","Female","Male",1,"1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0"
"148","5f3bdc25-7c86-f5b8-769c-e91ee5e2341a","Female","Female",0,"0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1"
"149","5f3bdc29-bd03-7059-432a-edb7ae3375cc","Female","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0"
"150","5f3bdc29-bd03-7059-432a-edb7ae3375cc","Female","Male",0,"1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0"
